Gene.stable.ID	Gene.name	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000009907	Vps4b	0.0495494966086687	5.74476148412903	0.599826107258592	0.561311935215273	0.684736025490594	-8.09897386274988
ENSMUSG00000055723	Rras2	0.0838900710682502	2.07411768993543	0.599747860606214	0.561362169117228	0.684752573394416	-7.35996792451721
ENSMUSG00000034538	Zfp418	-0.0603003350948477	2.86984704793565	-0.599145711788151	0.561748828706336	0.685179466183025	-7.55787364965336
ENSMUSG00000109231	Gm45737	-0.136723273668724	0.285255572208309	-0.598927010366335	0.561889300671357	0.685269029255317	-6.90264662086747
ENSMUSG00000036992	Nxt1	0.0822694821751364	2.52364460943434	0.598917125130117	0.561895650420768	0.685269029255317	-7.47289427180001
ENSMUSG00000027457	Snph	-0.0580267930406713	6.23055518146617	-0.599631091398741	0.562037333653752	0.685397059273178	-8.144442887383
ENSMUSG00000052534	Pbx1	-0.0309933957637938	7.6253639497087	-0.598568134688156	0.562119848807092	0.685452922595249	-8.21288496860515
ENSMUSG00000043719	Col6a6	-0.179597177490523	1.56364215790469	-0.601618294789166	0.562295141898518	0.685621905309365	-7.22406580794706
ENSMUSG00000043602	Zfp3	-0.0608251718440425	3.69622177446509	-0.598101937753646	0.562419420352469	0.685728666470489	-7.74969011150434
ENSMUSG00000002257	Def6	-0.158922947824617	-0.0893043586093485	-0.598030215347558	0.562465516008065	0.685740095706379	-6.81506968279543
ENSMUSG00000098739	Gm27151	-0.138266496393728	0.12082774128978	-0.597870988425802	0.562567857891413	0.685820092588082	-6.86425474816856
ENSMUSG00000099329	Gm28052	-0.485900337962311	1.61177111745557	-0.62272981473211	0.562720612190433	0.685961532217778	-7.20662700335715
ENSMUSG00000028457	Atp8b5	0.119702764059135	1.07025979511995	0.596760388204671	0.563281974564361	0.686601017820815	-7.09821452549085
ENSMUSG00000068551	Zfp467	0.0637984571463832	4.89007044847588	0.59690172027024	0.563325008166267	0.686608654950517	-7.98219913676147
ENSMUSG00000044628	Rnf208	-0.0697561655426142	4.39037030026444	-0.596482009522857	0.563594880559465	0.686865893098161	-7.89243192035798
ENSMUSG00000107498	Gm44240	0.117873379273404	0.726256772549773	0.596251089153115	0.563609621931195	0.686865893098161	-7.01106402604744
ENSMUSG00000120258	Gm56596	-0.14537513175532	0.118922712769359	-0.595993115863752	0.563775624112239	0.687023362351341	-6.86495323067415
ENSMUSG00000127824		0.15018510125093	1.50376570889376	0.59711635524821	0.563813592137092	0.6870247973617	-7.21033100519246
ENSMUSG00000031576	Kcnu1	0.0918379936398765	1.3639944445255	0.595755195933756	0.563928746205478	0.687120279697318	-7.17575075386944
ENSMUSG00000086016	1700084C06Rik	0.104434663790294	1.37724000370642	0.595205513705171	0.564282602271039	0.687506577595706	-7.17945964620384
ENSMUSG00000085786	Gm15987	0.0720366406971977	2.06728099597988	0.595135765352304	0.564327511307205	0.687516436987914	-7.36145378822452
ENSMUSG00000025144	Cenpx	-0.0592607636367362	3.22813069538582	-0.594871516273963	0.564497671896354	0.687645004728633	-7.64546098454764
ENSMUSG00000053846	Lipg	-0.149725221251912	1.41559268305461	-0.595767351182344	0.564506689648171	0.687645004728633	-7.19014556888116
ENSMUSG00000121743	Gm50433	0.0801181564931837	1.82081773039692	0.594515123202351	0.564727212585223	0.687868760538546	-7.29778917912264
ENSMUSG00000015243	Abca1	0.141004160540218	6.16055651237808	0.612584390431219	0.564830840155511	0.687950111470389	-8.11721128399227
ENSMUSG00000052374	Actn2	-0.127058474892181	0.690735178323995	-0.594024004057059	0.565043610198583	0.688164375976543	-7.0051233300126
ENSMUSG00000034723	Tmx4	0.0422910269375034	7.7053506787364	0.593780534723598	0.565200498660164	0.688310559017863	-8.21782624658133
ENSMUSG00000041712	Ubr7	0.0514943476966243	5.60501849223778	0.59361132454094	0.565309549649653	0.688398469524462	-8.08702194922363
ENSMUSG00000002897	Il17ra	-0.0894749878434475	2.81027512247252	-0.593310278940162	0.565503593383381	0.688589860644317	-7.54728443793919
ENSMUSG00000036438	Calm2	0.040083604013823	8.40704768235356	0.592571012679561	0.565980255027792	0.689018325243932	-8.23209181586827
ENSMUSG00000094936	Rbm4	0.0424555867128653	4.6966470337196	0.592546950796471	0.565995773288694	0.689018325243932	-7.95142591344643
ENSMUSG00000029617	Ccz1	0.0491979509561249	5.41849718983539	0.592467185913407	0.566047217833128	0.689018325243932	-8.06464019731911
ENSMUSG00000003731	Kpna6	0.0317471602710668	7.06709793708093	0.592449955253909	0.566058331124904	0.689018325243932	-8.1983858799162
ENSMUSG00000020286	1700093K21Rik	-0.170097912305372	0.100925217241018	-0.592436014557666	0.566067322570695	0.689018325243932	-6.86295273000718
ENSMUSG00000069094	Pde7a	-0.0392077449820842	5.71823840027219	-0.592374421906572	0.566107049432545	0.689018325243932	-8.10122117432903
ENSMUSG00000021282	Eif5	0.0410307395065947	7.59434774406827	0.592364033833006	0.566113749824229	0.689018325243932	-8.21590505134646
ENSMUSG00000021572	Cep72	0.0907995433939477	2.19669979645469	0.59210910583751	0.566278194139804	0.689173553008778	-7.39586149924982
ENSMUSG00000054509	Parp4	-0.0471746237947723	4.67848346135491	-0.591745617905307	0.566512711818691	0.689414035875024	-7.94920637705245
ENSMUSG00000029561	Oasl2	0.363412979589943	3.45861869806943	0.618707621296437	0.566620829384545	0.689500675611039	-7.6586867753211
ENSMUSG00000122814		0.169283239895365	0.239748371508674	0.591356401692998	0.566763888321419	0.689612595573935	-6.89480089538736
ENSMUSG00000039671	Zmynd8	-0.0432765306425189	7.59160555188021	-0.591321117693851	0.56678666150095	0.689612595573935	-8.21659102952498
ENSMUSG00000079260	Tmppe	0.106473099949796	1.60017665860994	0.591247014179648	0.566834491410144	0.689625857879538	-7.24092683733116
ENSMUSG00000037031	Tspan15	0.0582641573061888	4.67251148662018	0.590994554844086	0.566997457264422	0.689779186772365	-7.94785907437839
ENSMUSG00000102204	Gm36958	-0.0550996739819807	4.91632202536016	-0.590530742958981	0.567296921158245	0.690084170984824	-7.99139352475573
ENSMUSG00000073616	Cops9	0.0553621248298679	4.15336534457637	0.590491810170419	0.567322062384011	0.690084170984824	-7.84915881339827
ENSMUSG00000099354	1700124L16Rik	-0.0839283336423882	1.44031146543774	-0.590349141836086	0.567414197079881	0.690151287453246	-7.20045239387689
ENSMUSG00000018554	Ybx2	-0.0782654467636266	2.74837675417991	-0.590103967419516	0.567572549046325	0.690298930629874	-7.53444585657803
ENSMUSG00000024999	Noc3l	0.0441024064744271	4.44244925542358	0.589644963034529	0.567869073678955	0.690614593414575	-7.90620998313109
ENSMUSG00000024050	Wiz	-0.0462784158245038	5.72546631293668	-0.589511842592901	0.567955087663777	0.690636803809897	-8.10386685828355
ENSMUSG00000032311	Nrg4	0.103059421779133	1.96176694558037	0.589502221812344	0.567961304279136	0.690636803809897	-7.33718299139226
ENSMUSG00000002289	Angptl4	0.125455276745148	0.517604174371662	0.589402671338209	0.568025632543498	0.690670052227977	-6.96355895582275
ENSMUSG00000031970	Dbndd1	-0.0534883206126446	4.39851250744576	-0.588837509253989	0.568390908998839	0.691069199468997	-7.8988372301823
ENSMUSG00000026499	Acbd3	0.0395157641820063	5.82787068090664	0.588565923919583	0.568566486316726	0.691219284810373	-8.11490511447901
ENSMUSG00000026761	Orc4	-0.0461255399797427	6.08351961624139	-0.588532059564751	0.568588381384392	0.691219284810373	-8.13973026510081
ENSMUSG00000028497	Hacd4	0.0737630711040058	2.0795168871829	0.588300715252861	0.568737969895282	0.691338813872267	-7.36882416680434
ENSMUSG00000028029	Aimp1	-0.0462414328980776	4.69238674602701	-0.588265491858	0.568760747430633	0.691338813872267	-7.95384462118288
ENSMUSG00000057554	Lgals8	0.0448586057437392	5.34831069229057	0.588157828651033	0.568830371945095	0.691378440881457	-8.05802670214674
ENSMUSG00000049800	Sertad2	-0.0533905866543787	4.14337497672759	-0.588091895452782	0.568873012467408	0.6913852674791	-7.84932604623157
ENSMUSG00000020364	Zfp354a	0.0622521671512373	3.92550253918622	0.587932889949529	0.568975852210014	0.69146525212611	-7.8039936749289
ENSMUSG00000089818	Gm15950	-0.0762517711862638	2.10185002558328	-0.587837401611709	0.569037615952862	0.691495310750553	-7.37642617581229
ENSMUSG00000017774	Myo1c	-0.0512466551894799	3.75596943426569	-0.587623952193532	0.56917569254334	0.691618094908533	-7.76908118060157
ENSMUSG00000028578	Caap1	0.0609411329853171	3.04072053166374	0.587296981896469	0.56938723935678	0.69183013258823	-7.60508057620297
ENSMUSG00000036241	Ube2r2	0.0396011589264722	5.74099653740103	0.587168490543848	0.569470383885876	0.691886138496087	-8.10663477932692
ENSMUSG00000104358	Gm37127	-0.0995686879170821	1.3153758459411	-0.586915230504624	0.569634283545474	0.692001542404258	-7.16972241179799
ENSMUSG00000118444	Gm50477	0.134125056991727	0.560617666911813	0.586869954083319	0.569663587337287	0.692001542404258	-6.97586858134336
ENSMUSG00000037419	Endod1	0.036615236753434	5.60046859843948	0.586849941431088	0.569676540183178	0.692001542404258	-8.09085537116367
ENSMUSG00000112390	Gm20208	0.121800519877876	0.172051520634052	0.586606921960372	0.569833843238206	0.692147599104348	-6.88215694497234
ENSMUSG00000106870	Gm43681	-0.071097691098275	2.68665048649305	-0.586252214453546	0.570063483056515	0.692379792064272	-7.5218124630036
ENSMUSG00000129001		-0.140441112953505	0.882530451686321	-0.586197116527618	0.570099158336738	0.692379792064272	-7.05824165507114
ENSMUSG00000027854	Sike1	0.042729825011258	6.72340819949848	0.585945872122394	0.570261851718766	0.692532341743918	-8.18608061840005
ENSMUSG00000045657	Pcdhb10	-0.0580141644923882	3.4004690304124	-0.585850975911559	0.57032330839453	0.692561936595101	-7.6909668828791
ENSMUSG00000027560	Dok5	0.0580015209503637	3.08366438980296	0.585680064216163	0.570434003350768	0.692651315337294	-7.6163755631902
ENSMUSG00000056899	Immp2l	0.101178746412332	1.5804694819115	0.585612975261357	0.570477458292949	0.692659041362973	-7.23914889999738
ENSMUSG00000116520	4930414F18Rik	-0.0951239909846306	1.89525793624356	-0.585519633630614	0.570537920663214	0.692687415022747	-7.32447358584928
ENSMUSG00000078427	Sarnp	-0.0438961837134419	4.8797706921448	-0.585237159074492	0.570720915900435	0.692864541901231	-7.98845680540638
ENSMUSG00000010311	Optc	0.829529960821243	2.24419080991693	0.613964439792272	0.570935407041872	0.693047817072288	-7.35404325613694
ENSMUSG00000032479	Map4	0.0398675169846747	9.9656690111819	0.584889616920482	0.570946107841924	0.693047817072288	-8.24952904530551
ENSMUSG00000120118	Gm34267	-0.107860135931337	0.667840222552681	-0.584832111084415	0.570983373761678	0.693048002705595	-7.0050532097542
ENSMUSG00000138701		0.0638124711351575	3.44366842112428	0.584601900700769	0.571132571959875	0.693184040606961	-7.70074606532371
ENSMUSG00000024787	Snx15	0.0572011487619326	4.3795738624499	0.584184207283797	0.571403331346783	0.693467590145566	-7.89750826612021
ENSMUSG00000015451	C4a	-0.11492273614794	1.08711364032823	-0.583770378683315	0.57167165457453	0.693684761562568	-7.11226474484491
ENSMUSG00000032174	Icam5	-0.166717153136339	0.772844771014345	-0.584115910015652	0.571677949844942	0.693684761562568	-7.0316928621068
ENSMUSG00000027775	Mfsd1	0.0548452244228939	4.47816861937357	0.583736356283083	0.571693717492124	0.693684761562568	-7.91647460881523
ENSMUSG00000051934	Spats2	-0.0365753434781473	5.39162776371406	-0.583289317207968	0.571983657498243	0.693948420670832	-8.06738476262211
ENSMUSG00000086839	Gm11973	-0.249218179056315	0.0645415184205042	-0.586049071401599	0.572014120393201	0.693948420670832	-6.85647039311289
ENSMUSG00000015085	Entpd2	-0.0922306031402036	1.76392964722249	-0.583229448318335	0.572022493273327	0.693948420670832	-7.29110310539653
ENSMUSG00000032440	Tgfbr2	-0.0562655362366504	3.10483879611363	-0.583014950754314	0.572161645446424	0.694072142852184	-7.62384064731639
ENSMUSG00000052253	Zfp622	-0.0474042111244826	4.08796331428451	-0.582949583853898	0.572204054941955	0.69407850094096	-7.84126151252414
ENSMUSG00000106717	Gm42798	0.164866825440756	-0.0101162009443736	0.582513989571776	0.572486708619388	0.694340368540752	-6.84126841997978
ENSMUSG00000029518	Rab35	0.0407918675019623	5.31244533321308	0.582502284261075	0.572494305152723	0.694340368540752	-8.05665450523122
ENSMUSG00000014554	Dguok	-0.0444849752294774	4.16076141352997	-0.582207693258797	0.572685507435614	0.694527157153699	-7.85645383966981
ENSMUSG00000033099	Nol12	0.0517293227520894	3.54115085639274	0.581900395692375	0.572884993902667	0.694723967539347	-7.72447921427119
ENSMUSG00000036466	Megf11	-0.0519887356213546	5.35206755356143	-0.581410157977843	0.573203316842587	0.695021751785037	-8.06336543592255
ENSMUSG00000117285	Gm49863	-0.104142702959128	1.15811040414241	-0.581407580282185	0.573204990855807	0.695021751785037	-7.13210350077395
ENSMUSG00000040495	Chrm4	0.129153237532198	0.0256734516554789	0.580831670099564	0.57357906652724	0.695430170648597	-6.85116834425556
ENSMUSG00000029033	Acap3	0.0372178205753402	5.91679684791978	0.579957835834367	0.574146908842578	0.696073451647491	-8.1291478507162
ENSMUSG00000031833	Mast3	0.0526775924935876	5.0252315886028	0.579755043995696	0.574278732413617	0.696188071221234	-8.01534893151403
ENSMUSG00000120792	Gm57362	-0.143505934330408	0.261010362629558	-0.579665259323159	0.574337101633495	0.696213634268348	-6.9088433389692
ENSMUSG00000034780	B3galt1	0.0501777166740105	4.9746059247657	0.579507921218273	0.574439395267454	0.69629243588371	-8.00717154089979
ENSMUSG00000042857	Gm9776	0.0646325860503283	2.64300918494899	0.579427678592778	0.574491568956859	0.696310479567754	-7.51450929303483
ENSMUSG00000137502		-0.115176818428171	0.553752343864714	-0.578990911285654	0.574775599836257	0.696592637790919	-6.98034116116027
ENSMUSG00000001445	Mrpl10	0.0388700303157536	4.98169562983402	0.578954979960981	0.574798969461298	0.696592637790919	-8.00880869625528
ENSMUSG00000029385	Ccng2	0.0386756724189681	5.45625644590079	0.578662577656002	0.574989166217695	0.696777916284831	-8.07815927275803
ENSMUSG00000121487	Gm57587	-0.0771666561344215	1.94425546172192	-0.578545017339917	0.575065644430918	0.696781692440438	-7.34165942956389
ENSMUSG00000004462	Tbccd1	-0.0701391046455901	4.2088680836392	-0.57874177684886	0.575066908208848	0.696781692440438	-7.8680347387504
ENSMUSG00000127505		-0.0952130769571875	1.87403421395627	-0.578276961876956	0.575240047072533	0.696946255695354	-7.32338680028611
ENSMUSG00000000531	Tamalin	0.112625353396505	0.735334784647369	0.578059730307419	0.575381403646467	0.697072293479572	-7.02462450687518
ENSMUSG00000014313	Cox6c	-0.0324339726355953	6.50394089829236	-0.57793371406315	0.575463413367013	0.697126421097347	-8.17820093841019
ENSMUSG00000060636	Rpl35a	-0.0372052681773178	6.13319479214899	-0.577817766843487	0.575538875897966	0.697172610827622	-8.15058229700767
ENSMUSG00000114907	Gm47794	-0.100210078845038	0.786611961740966	-0.577753538759099	0.575580680105148	0.697178025574596	-7.0391153073804
ENSMUSG00000029538	Srsf9	0.0393477482849907	4.85232218363887	0.577467244124223	0.575767041048405	0.697358524097673	-7.98808817125464
ENSMUSG00000129358		2.08806675541449	-2.23058537025672	0.60556308493523	0.575947711967959	0.697532108002443	-6.37972376484098
ENSMUSG00000044627	Swi5	0.0394936872122953	5.97133473436979	0.577084854561424	0.576016005139854	0.697554661653199	-8.13613332239882
ENSMUSG00000137773		-0.123480240839532	1.02758091740342	-0.57704640327386	0.57604104301992	0.697554661653199	-7.10097650206259
ENSMUSG00000113523	Gm48366	-0.0662193294844413	3.2975671637073	-0.576713061176084	0.576258126249309	0.697772289559045	-7.67278272520719
ENSMUSG00000015176	Nolc1	-0.0327776084489217	5.91619192268794	-0.576538498942586	0.576371824535843	0.697862114881045	-8.13156321193879
ENSMUSG00000120930	Gm56586	0.105350533133372	1.43286089651943	0.576484420006504	0.576407050440465	0.697862114881045	-7.20568234259505
ENSMUSG00000010066	Cacna2d2	-0.0519831241333293	6.56170939936316	-0.576299959543971	0.5767406557895	0.698140083891597	-8.18277001069561
ENSMUSG00000108655	Gm44949	-0.113339943962025	0.156949900509093	-0.575968855740179	0.576742936903609	0.698140083891597	-6.88623694114926
ENSMUSG00000111080	Gm20300	-0.0489841768541455	5.32596421459155	-0.575959859102619	0.576748799089411	0.698140083891597	-8.06315906174652
ENSMUSG00000096971	4930556M19Rik	0.191836559589484	-0.0447357937064657	0.575643260529956	0.577029559262304	0.69843466357689	-6.83748153371567
ENSMUSG00000046909	Tefm	0.0805638353979052	2.35679833046538	0.57505814036151	0.577336520225145	0.698760916370754	-7.44656169469714
ENSMUSG00000029122	Evc	0.0557483809560342	3.1267515457948	0.574635264076025	0.577612253505653	0.699049333892713	-7.63336855169444
ENSMUSG00000109598	Gm36356	0.150388736524643	0.166307817418593	0.574418074824128	0.577753897768985	0.699175444685245	-6.88807455953178
ENSMUSG00000044167	Foxo1	0.0418555709272947	4.72753471627704	0.573837430979314	0.578132668251197	0.69951878139857	-7.96854968125594
ENSMUSG00000041731	Pgm5	0.147687792505412	0.218773414340958	0.573786922226829	0.578165622883443	0.69951878139857	-6.90093445090648
ENSMUSG00000051502	Ufsp1	-0.0570625035327983	3.0936568196597	-0.573761851444081	0.578181980789887	0.69951878139857	-7.62689649578746
ENSMUSG00000114193	Gm48139	0.139808159062861	0.423218578549222	0.573699014902974	0.578222980777583	0.69951878139857	-6.95001578555673
ENSMUSG00000119992	Gm34632	0.070349127789453	2.36353883684538	0.573648862683032	0.578255705544559	0.69951878139857	-7.44933167106135
ENSMUSG00000032571	Pik3r4	-0.0420291779149311	5.53488874118033	-0.573638654941281	0.578262366308757	0.69951878139857	-8.09154187264651
ENSMUSG00000085546	Gm14252	0.124061277840437	0.111340171844347	0.573490511816552	0.578359037446155	0.699590404538768	-6.87564379857524
ENSMUSG00000120484	Gm56846	-0.101837781178946	1.62346076628634	-0.573397138165679	0.578419973118072	0.699604542299585	-7.25963087591241
ENSMUSG00000021606	Ndufs6	0.0469884605856414	4.1606364898276	0.573357788925918	0.578445653481075	0.699604542299585	-7.86118224895351
ENSMUSG00000128726		-0.0711189799672929	2.37437301637137	-0.573062620565406	0.578638307837378	0.699792225928061	-7.45350327266333
